# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = cf_model
# start_datetime = 2023-07-05 10:27:40 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = examples\cf\cf.data.r
# init = 2 (Default)
# random
#   seed = 750877595 (Default)
# output
#   file = examples\cf\cf2k.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu.1,mu.2,mu.3,mean
-251.294,0.962601,0.0131195,7,159,0,254.688,-1.30317,1.02427,3.30214,1.96735
-250.947,0.996713,0.0131195,7,223,0,252.31,1.94349,1.01642,-0.0656787,1.90973
-251.165,0.999038,0.0131195,8,511,0,251.23,1.71582,2.30953,-2.16724,1.7955
-251.125,0.989485,0.0131195,5,63,0,251.582,1.61108,2.66278,-2.40976,1.88018
-252.301,0.999265,0.0131195,8,383,0,253.728,-7.26363,0.381536,4.64552,1.87419
-252.941,0.978419,0.0131195,7,127,0,253.148,-7.73352,0.614394,6.66058,1.90915
-252.422,0.987158,0.0131195,7,127,0,253.07,-7.47332,0.354403,4.57385,1.92529
-252.487,0.606143,0.0131195,5,61,0,254.461,-6.8247,0.375668,4.55635,1.99253
-253.722,0.831593,0.0131195,8,511,0,256.858,-3.50663,2.6731,11.2305,1.8569
-254.184,0.851373,0.0131195,5,51,0,255.731,-3.18302,2.71557,10.2956,1.65192
-256.03,0.796043,0.0131195,8,255,0,258.993,-1.1849,8.4699,11.6734,1.63738
-254.055,0.833691,0.0131195,6,71,0,256.853,-1.29551,6.64851,10.3855,1.77229
-253.992,0.932986,0.0131195,9,511,0,257.083,-7.22895,1.12882,9.94285,1.78266
-253.525,0.953684,0.0131195,8,255,0,254.878,-8.76232,0.498715,6.08719,1.71728
-253.424,0.993443,0.0131195,7,127,0,253.767,-8.50735,0.520021,6.14621,1.72221
-251.159,0.939131,0.0131195,7,169,0,255.287,-0.985998,1.6635,3.46312,1.82292
-251.754,0.959821,0.0131195,7,207,0,254.349,2.96321,0.561067,0.00674166,1.6693
-251.746,0.998758,0.0131195,8,255,0,252.198,1.90069,2.12573,-2.35775,1.68259
-253.086,0.955674,0.0131195,7,195,0,254.232,-0.0300857,3.61292,1.66023,1.55153
-251.154,1,0.0131195,2,7,0,253.088,0.0480346,3.5849,1.65217,1.82437
-250.906,0.999808,0.0131195,8,303,0,251.469,1.46186,1.55558,-0.41724,1.8568
-251.589,0.998267,0.0131195,9,511,0,251.946,-5.0315,-1.07052,-3.52947,1.85683
-252.051,0.975076,0.0131195,9,511,0,252.667,0.108558,-7.30687,2.61542,1.8222
-252.47,0.748591,0.0131195,5,43,0,255.073,0.179789,-8.45661,3.37845,1.85805
-252.656,0.353273,0.0131195,8,255,0,255.924,5.0355,-0.961055,6.55204,1.71264
-251.346,0.963524,0.0131195,7,255,0,254.202,1.34427,-1.02227,3.35166,1.97745
-251.163,0.996507,0.0131195,7,235,0,252.055,-0.610284,-1.5266,0.813379,1.74504
-252.818,0.991802,0.0131195,7,171,0,253.861,4.1673,-1.38309,7.77236,2.00859
-253.043,0.97736,0.0131195,6,79,0,254.25,5.27531,-1.34505,8.99369,1.89815
-252.056,0.807997,0.0131195,7,135,0,254.71,0.974224,-2.33533,4.33236,2.05723
-252.248,0.945817,0.0131195,5,63,0,254.444,1.42935,-1.91792,4.38938,1.648
-251.707,0.995958,0.0131195,7,127,0,253.985,0.0381588,-0.348232,1.67307,1.65978
-251.707,0.98627,0.0131195,6,95,0,255.481,-2.13804,-0.547936,0.493657,1.66517
-250.894,0.997996,0.0131195,7,175,0,252.54,-0.83661,-0.917263,1.13419,1.90159
-251.241,0.997923,0.0131195,7,151,0,251.469,0.720305,-1.66886,2.96961,1.76752
-255.943,0.88904,0.0131195,8,289,0,257.561,7.90562,1.53188,-10.5303,1.58011
-254.476,1,0.0131195,1,1,0,255.249,7.91303,1.55554,-10.5304,1.77865
-251.088,0.969698,0.0131195,9,511,0,254.863,-0.96595,1.30185,3.15833,1.9008
-251.084,0.998847,0.0131195,8,511,0,251.775,1.18879,3.03967,-1.74717,1.86638
-251.814,0.906906,0.0131195,6,119,0,253.358,1.66236,2.24508,-2.06286,1.66928
-251.557,0.984439,0.0131195,7,231,0,253.835,-0.353687,1.41468,2.19052,1.69016
-251.699,0.997537,0.0131195,7,223,0,252.078,-1.22823,0.794825,2.65294,1.67672
-251.916,0.995588,0.0131195,6,95,0,252.841,-1.82594,0.628257,2.80268,1.65552
-252.751,0.991624,0.0131195,7,207,0,253.663,-2.09951,-1.99375,-2.6075,1.57841
-251.868,0.97807,0.0131195,7,187,0,255.734,-2.5643,1.31028,5.08765,1.72771
-251.648,0.999243,0.0131195,4,23,0,252.015,-2.52472,1.22102,4.84438,1.76165
-251.113,0.9858,0.0131195,8,353,0,253.033,-1.39733,1.11318,3.39928,1.8438
-251.441,0.990872,0.0131195,6,103,0,251.909,-1.41018,1.0842,3.26024,1.73133
-251.735,0.993208,0.0131195,5,63,0,252.381,-1.57305,1.36369,3.84505,1.69989
-251.946,0.988257,0.0131195,7,151,0,252.637,1.26793,-0.776005,2.63018,1.64626
-251.572,0.992625,0.0131195,6,115,0,253.932,1.40638,-0.037872,1.73592,1.68266
-251.346,0.999698,0.0131195,3,7,0,251.694,1.40502,-0.0346234,1.76591,1.71727
-251.113,0.999578,0.0131195,2,3,0,251.395,1.38518,-0.0154383,1.78566,1.76428
-251.187,0.994748,0.0131195,7,223,0,252.09,0.185374,-0.134193,2.01103,1.98616
-251.424,0.998185,0.0131195,6,119,0,252.217,-0.479283,0.946349,2.1603,1.70673
-251.065,0.995498,0.0131195,6,111,0,252.591,-0.323294,0.3342,2.06372,1.95568
-251.946,0.989659,0.0131195,6,95,0,252.898,0.637417,0.801635,1.58441,2.09538
-251.149,0.994401,0.0131195,3,11,0,252.531,0.493166,0.723778,1.3882,1.74515
-252.361,0.985654,0.0131195,6,79,0,253.24,-0.0255641,1.34712,2.1656,2.13116
-251.237,0.999778,0.0131195,4,31,0,252.74,0.00333528,1.15181,1.7302,1.73405
-255.238,0.922724,0.0131195,7,159,0,256.293,7.09952,-0.21791,3.00928,1.46222
-254.026,0.889583,0.0131195,2,3,0,256.372,7.12215,-0.123068,3.05847,2.18197
-252.319,0.738046,0.0131195,7,127,0,257.33,1.23769,-1.89373,3.97486,1.631
-254.893,0.92525,0.0131195,3,7,0,255.538,1.30504,-1.8682,3.87377,1.4357
-251.432,0.986508,0.0131195,4,31,0,256.981,1.09719,-2.27286,4.27828,1.78453
-251.013,0.994579,0.0131195,8,255,0,251.837,1.79153,0.492324,0.905908,1.78792
-251.3,0.988183,0.0131195,7,135,0,252.389,3.16928,0.0535613,1.58552,1.75527
-250.98,0.966806,0.0131195,8,255,0,252.285,0.00503058,-2.10742,1.897,1.8864
-251.908,0.977836,0.0131195,8,275,0,252.929,1.39556,4.96805,-5.11463,1.81857
-253.5,0.806717,0.0131195,8,383,0,256.932,-0.400122,8.14191,4.91281,1.65506
-252.246,0.970898,0.0131195,6,73,0,253.109,-0.235206,7.48593,3.67258,1.91184
-253.122,0.922408,0.0131195,7,127,0,253.182,-0.227766,8.97979,3.76588,1.72059
-254.555,0.28914,0.0131195,6,95,0,255.636,-0.254057,8.03628,4.22982,2.18814
-251.613,0.863038,0.0131195,8,255,0,254.748,0.313914,6.32122,-0.111346,1.87297
-251.694,0.989189,0.0131195,8,511,0,252.455,0.295084,6.49144,-0.00662476,1.9089
-251.111,0.903256,0.0131195,9,511,0,254.342,-3.76983,-0.265993,0.864779,1.86753
-251.24,0.99656,0.0131195,9,767,0,251.469,-4.24774,-0.831881,-1.66563,1.86799
-252.231,0.976935,0.0131195,8,255,0,252.58,-8.21513,-0.174657,0.371442,1.80627
-251.395,0.729557,0.0131195,8,511,0,253.762,-1.80263,-2.69715,-3.09306,1.76891
-252.566,0.882867,0.0131195,8,255,0,254.317,-0.256966,-6.41346,0.432,2.08004
-251.977,0.987566,0.0131195,9,511,0,253.104,-5.69299,0.378201,4.1119,1.9588
-252.098,0.946618,0.0131195,8,255,0,253.037,-7.94404,-0.264616,-0.203295,1.89882
-252.659,0.662484,0.0131195,6,93,0,253.526,-8.98344,-0.297972,-0.706618,1.9702
-250.985,0.859591,0.0131195,8,255,0,253.195,-1.70919,-1.45887,-0.570711,1.92277
-251.268,0.945535,0.0131195,8,511,0,253.227,-0.398049,3.42039,3.19711,1.83562
-251.329,0.855872,0.0131195,6,121,0,255.451,-0.519872,2.42008,3.22,1.96187
-251.703,0.997432,0.0131195,8,511,0,252.154,-4.09215,0.517754,4.08794,1.96921
-251.562,0.954219,0.0131195,5,51,0,252.688,-4.25213,0.582183,4.3161,1.84058
-251.662,0.977169,0.0131195,3,15,0,251.867,-4.22423,0.555892,4.29058,1.94237
-252.139,0.918147,0.0131195,2,3,0,252.557,-4.26731,0.606171,4.27938,1.69266
-252.021,0.877396,0.0131195,8,511,0,255.168,1.38411,3.69556,-3.06176,2.05328
-251.858,0.849482,0.0131195,7,127,0,256.018,3.64582,1.14276,-2.47965,1.68665
-251.486,0.998439,0.0131195,5,55,0,252.186,3.88777,1.28924,-3.06024,1.95205
-251.074,0.98793,0.0131195,9,511,0,252.018,0.727652,-0.571642,2.36293,1.94697
-250.926,0.971513,0.0131195,4,31,0,254.173,0.34509,-0.51475,2.0045,1.82687
-250.921,0.990054,0.0131195,7,167,0,252.718,-1.16032,-1.75546,-0.1387,1.8982
-251.069,0.996941,0.0131195,6,127,0,251.316,-1.6075,-2.05403,-1.37187,1.92999
-250.966,0.940263,0.0131195,7,159,0,252.773,-0.603967,-0.155386,1.70363,1.79748
-251.234,0.99301,0.0131195,3,7,0,251.475,-0.550137,-0.140511,1.65254,1.72985
-251.375,0.997227,0.0131195,3,7,0,251.618,-0.606238,-0.114316,1.63661,1.70592
-250.956,0.99971,0.0131195,6,71,0,251.642,-1.13854,0.0200795,1.836,1.81313
-251.748,0.987069,0.0131195,8,511,0,252.684,5.1586,-0.192487,2.74485,1.75189
-251.581,0.997865,0.0131195,8,255,0,252.141,3.01216,-0.894192,4.4644,1.77095
-251.595,0.903125,0.0131195,3,7,0,253.253,2.99325,-0.837548,4.46976,1.96276
-251.32,0.998013,0.0131195,9,511,0,251.865,1.22164,3.55087,-2.54351,1.79437
-251.864,0.981545,0.0131195,9,511,0,253.068,-5.55598,-0.408609,-0.258729,2.0115
-253.88,0.872345,0.0131195,8,351,0,257.219,-2.32236,4.08131,11.3858,1.9075
-254.199,0.928595,0.0131195,2,3,0,254.479,-2.3521,4.09338,11.3579,1.72988
-251.492,0.924649,0.0131195,8,255,0,255.126,0.776291,-2.10262,3.36358,1.73133
-251.854,0.987772,0.0131195,7,215,0,253.452,-1.7328,-2.6605,-2.55687,2.05324
-252.076,0.995186,0.0131195,9,511,0,252.631,-4.68334,-0.388875,0.24621,2.06744
-251.257,0.965784,0.0131195,5,63,0,253.021,-3.79068,-0.397326,0.445846,1.95198
-251.105,0.96557,0.0131195,7,247,0,252.334,-2.35558,-0.40084,1.00983,1.95404
-251.736,0.941967,0.0131195,8,383,0,253.524,6.37485,0.120978,1.02565,1.79687
-254.401,0.681417,0.0131195,7,127,0,255.325,8.24669,-0.175934,3.62909,2.17822
-251.632,0.964152,0.0131195,8,255,0,254.717,2.43691,-0.928821,3.99257,1.72912
-251.695,0.985456,0.0131195,7,159,0,252.884,-0.280361,-1.92245,1.52093,2.05992
-251.274,0.987787,0.0131195,7,199,0,253.359,1.22772,0.0292147,1.96234,1.9982
-251.337,0.994596,0.0131195,6,115,0,252.965,2.55872,-0.668157,3.65188,1.94225
-251.289,0.992525,0.0131195,8,255,0,252.221,-2.51804,-1.67092,-2.43712,1.77032
-252.331,0.985743,0.0131195,7,179,0,253.32,-5.24985,-1.39933,-5.60469,1.74155
-252.231,0.915625,0.0131195,6,75,0,253.401,-5.3975,-1.51201,-6.2929,1.86814
-253.942,0.817843,0.0131195,8,511,0,255.646,-3.29908,2.46895,10.1986,2.05331
-252.418,0.981772,0.0131195,8,255,0,255.042,-5.17184,-0.253044,0.786019,2.09472
-251.072,0.99995,0.0131195,7,235,0,252.804,-2.75852,-0.270366,1.18234,1.92815
-251.044,0.993148,0.0131195,8,271,0,251.415,1.69279,-0.169315,2.08447,1.79786
-251.41,0.903153,0.0131195,8,383,0,254.707,0.86702,-2.21685,3.88286,1.96081
-251.099,0.999288,0.0131195,7,247,0,251.56,0.24359,-1.10677,2.03922,1.76962
-251.595,0.990583,0.0131195,7,179,0,254.515,1.56598,-2.19895,5.24092,1.79741
-251.771,0.998369,0.0131195,8,511,0,252.212,0.62234,-4.6571,4.70047,1.80217
-252.953,0.958421,0.0131195,8,383,0,254.553,6.86761,1.36566,-7.54795,1.83088
-251.362,0.99052,0.0131195,7,191,0,253.271,4.50192,0.892658,-2.10806,1.91061
-251.126,0.985803,0.0131195,7,255,0,252.484,3.45539,0.988305,-1.52672,1.88826
-251.213,0.992733,0.0131195,8,255,0,251.377,4.1092,0.629842,-0.771516,1.81663
-254.711,0.709173,0.0131195,2,7,0,254.957,4.0903,0.739309,-0.738413,2.28558
-251.162,1,0.0131195,2,3,0,254.336,4.04253,0.66309,-0.827452,1.85311
-252.633,0.928255,0.0131195,9,511,0,253.891,0.858933,-4.27896,5.73785,2.06251
-251.803,0.991958,0.0131195,8,279,0,253.73,-4.84274,-0.230867,0.585858,1.70388
-251.545,0.978503,0.0131195,8,255,0,252.419,-1.56314,-1.94461,-1.34459,1.6951
-250.936,0.921718,0.0131195,5,55,0,254.54,-1.72757,-1.18901,-0.146098,1.908
-250.925,0.996617,0.0131195,6,71,0,251.121,-1.81653,-1.28598,-0.446883,1.88914
-251.568,0.954053,0.0131195,6,111,0,253.573,-1.017,-3.19995,-1.54543,1.70891
-252.284,0.818301,0.0131195,6,63,0,257.238,0.507849,0.158725,2.04707,2.12768
-250.934,0.994619,0.0131195,6,95,0,253.731,0.929943,1.40709,0.610549,1.91906
-251.233,0.964519,0.0131195,7,233,0,253.406,2.82645,0.447364,0.487343,1.7518
-251.749,0.956833,0.0131195,8,255,0,253.4,0.540133,-4.91428,4.56019,1.90583
-251.532,0.755173,0.0131195,8,255,0,253.891,2.26707,-0.378712,2.56749,1.70893
-251.404,0.998176,0.0131195,7,127,0,252.556,-1.54464,1.89377,4.81322,1.88802
-250.937,0.982677,0.0131195,9,551,0,251.925,-1.51536,-0.873062,0.486058,1.80906
-251.919,0.951819,0.0131195,4,23,0,253.723,-1.56697,-0.997146,0.529489,2.09199
-252.085,0.999021,0.0131195,3,7,0,252.301,-1.5173,-0.932315,0.203875,1.61848
-250.885,0.988306,0.0131195,3,15,0,253.18,-1.45134,-1.0225,0.359366,1.84335
-251.248,0.992224,0.0131195,7,143,0,251.671,-1.03585,-2.60697,-0.95052,1.74992
-251.699,0.992219,0.0131195,7,135,0,252.066,-1.29288,-3.26618,-2.51868,1.7041
-253.156,0.993629,0.0131195,8,255,0,253.608,-4.8993,-2.0032,-8.10333,1.71093
-253.377,0.663967,0.0131195,5,39,0,257.873,-5.63674,-1.97008,-9.31713,1.78771
-251.125,0.843157,0.0131195,8,427,1,253.834,-3.89019,-0.557061,-0.287259,1.87982
-251.529,0.994187,0.0131195,9,511,0,252.189,-0.144799,-5.90421,1.01492,1.86984
-254.07,0.932786,0.0131195,8,255,0,254.823,-2.61758,-4.91725,-11.1004,1.77091
-254.07,0.409508,0.0131195,1,3,0,257.295,-2.61758,-4.91725,-11.1004,1.77091
-252.637,0.987166,0.0131195,8,511,0,254.851,2.36933,-2.78721,8.38058,1.77674
-252.559,0.999998,0.0131195,7,127,0,252.83,2.83605,-2.35818,8.57199,1.88408
-252.559,0.822147,0.0131195,2,3,0,254.618,2.83605,-2.35818,8.57199,1.88408
-252.149,0.992247,0.0131195,8,255,0,253.38,5.24446,-0.824061,6.203,1.88124
-251.328,0.910782,0.0131195,9,511,0,253.459,-0.422757,-5.01625,-0.233697,1.88696
-251.11,0.777646,0.0131195,7,147,0,252.986,-1.41629,-2.24085,-1.22878,1.94491
-251.169,0.953601,0.0131195,3,15,0,252.442,-1.35478,-2.31441,-1.36538,1.77013
-252.665,0.948931,0.0131195,6,87,0,253.637,-2.9576,-1.96003,-3.67416,2.12282
-251.323,1,0.0131195,3,7,0,252.686,-2.92801,-1.89127,-3.66612,1.87154
-251.315,0.947239,0.0131195,7,139,0,252.961,-2.73523,-1.83824,-3.22658,1.80144
-252.225,0.983952,0.0131195,8,255,0,252.416,-5.40162,-1.16206,-4.26395,2.01305
-253.228,0.749099,0.0131195,8,511,0,257.23,-0.102132,-6.20199,0.945653,1.57907
-251.94,0.982194,0.0131195,8,255,0,254.096,2.93001,-0.919926,4.39334,1.69795
-252.201,0.998267,0.0131195,6,87,0,252.839,3.18323,-1.09148,5.50608,2.03165
-253.483,0.952681,0.0131195,5,39,0,253.959,3.19318,-1.2735,6.21947,2.15296
-252.52,0.976697,0.0131195,5,63,0,254.546,3.96117,-1.10793,6.07525,1.68655
-252.886,0.956412,0.0131195,5,35,0,253.589,3.28402,-1.25839,5.75568,1.62309
-251.697,0.959907,0.0131195,7,247,0,254.883,2.7512,-0.609312,3.38287,1.70653
-251.22,0.998392,0.0131195,4,31,0,251.904,2.77811,-0.585632,3.47168,1.84473
-251.163,0.999969,0.0131195,8,255,0,251.339,1.62604,-1.11696,3.69283,1.87661
-251.998,0.988503,0.0131195,8,511,0,252.77,-0.781394,-6.69717,-3.41631,1.81682
-252.441,0.959301,0.0131195,9,511,0,253.646,-6.18289,0.646518,5.9486,1.95125
-251.678,0.999767,0.0131195,8,255,0,252.564,-5.54174,0.10732,2.53847,1.94373
-255.589,0.756946,0.0131195,7,147,0,257.478,-9.15589,0.253845,4.55527,2.23109
-252.785,0.886922,0.0131195,8,511,0,256.179,-8.49443,-0.316431,-0.661928,2.02597
-251.536,0.816993,0.0131195,8,255,0,253.747,-0.479848,-4.55841,-0.445592,1.74175
-251.976,0.99768,0.0131195,8,255,0,252.582,5.52714,0.923746,-3.10988,1.99579
-251.853,0.948386,0.0131195,8,255,0,252.673,5.10854,0.349802,-0.0833904,1.70359
-251.259,0.974069,0.0131195,5,55,0,252.38,4.63955,0.427389,-0.0910591,1.89183
-251.246,0.96175,0.0131195,2,3,0,251.58,4.63636,0.417199,-0.0575216,1.87676
-252.045,0.961311,0.0131195,7,157,0,252.81,7.27618,0.35275,-0.791744,1.77493
-253.541,0.84677,0.0131195,7,127,0,253.729,10.0461,0.00519867,1.63084,1.68306
-253.247,0.0506787,0.0131195,8,511,0,256.779,8.89713,-0.117884,2.72567,1.67684
-254.461,0.422845,0.0131195,1,1,0,255.24,8.89708,-0.129373,2.70565,1.55461
-251.038,0.995395,0.0131195,8,255,0,254.273,1.87128,1.97566,-1.80475,1.89227
-251.833,0.914945,0.0131195,8,257,0,254.998,-0.712573,4.54106,5.03199,1.79615
-251.833,0.415648,0.0131195,2,3,0,255.249,-0.712573,4.54106,5.03199,1.79615
-251.327,0.902572,0.0131195,8,335,0,253.868,0.280076,-4.03284,2.9678,1.8383
-252.826,0.756561,0.0131195,6,81,0,257.082,0.294948,-6.84612,3.68317,1.66392
-252.256,0.651085,0.0131195,5,35,0,253.843,0.280103,-6.72235,3.85767,1.97473
-252.596,0.754949,0.0131195,8,255,0,254.092,-0.671748,-7.04549,-2.68932,2.04348
-251.323,0.989124,0.0131195,8,511,0,253.739,0.547088,-2.45794,3.30104,1.95632
-251.081,0.951536,0.0131195,7,175,0,253.325,1.33458,2.0666,-0.974332,1.78373
-250.965,0.994444,0.0131195,7,175,0,251.449,1.61732,0.278993,1.35655,1.80777
-250.887,0.998955,0.0131195,7,167,0,251.096,0.157212,0.192032,1.85375,1.88394
-251.938,0.988132,0.0131195,6,87,0,252.807,-0.836583,-0.233305,1.43787,1.63305
-251.577,0.98185,0.0131195,3,15,0,253.842,-0.67115,-0.261809,1.50025,1.67596
-250.988,0.99992,0.0131195,3,7,0,251.631,-0.711826,-0.285405,1.58518,1.78834
-252.91,0.897211,0.0131195,7,181,0,258.153,-6.71259,0.848356,7.59771,1.90305
-252.954,0.9968,0.0131195,4,19,0,252.981,-6.74085,0.856471,7.68263,1.90928
-251.234,0.821539,0.0131195,8,255,0,254.189,-0.412416,3.14146,3.19135,1.89576
-251.126,0.993697,0.0131195,8,391,0,252.021,3.00273,0.00930263,1.89345,1.92139
-250.889,0.922397,0.0131195,7,191,0,254.258,-0.64314,0.0225928,1.88192,1.86739
-250.913,0.999796,0.0131195,9,1023,0,251.009,2.08202,0.869011,0.0617976,1.87109
-252.438,0.999881,0.0131195,8,255,0,253.226,1.16271,-4.86111,7.5089,1.85684
-252.095,0.827836,0.0131195,6,79,0,253.992,1.0579,-3.96413,6.15581,1.96216
-254.005,0.624956,0.0131195,2,7,0,256.188,1.13894,-3.99495,6.08991,1.53989
-253.351,0.97709,0.0131195,8,255,0,255.741,5.99863,-0.773513,6.27869,1.63866
-252.631,0.975246,0.0131195,8,465,0,253.809,3.63794,-1.49611,7.15101,1.70826
-253.004,0.933024,0.0131195,2,3,0,253.619,3.62094,-1.52075,7.16388,1.65732
-254.126,0.95424,0.0131195,4,31,0,254.655,3.89688,-1.41272,7.66945,2.16425
-251.753,0.99841,0.0131195,6,95,0,254.697,1.42734,-2.44509,5.45153,1.96155
-252.358,0.989937,0.0131195,8,255,0,252.945,0.763347,-5.76533,6.19336,1.79242
-251.572,0.719737,0.0131195,8,511,0,254.3,4.09034,-0.231331,2.9239,1.97767
-251.332,0.978584,0.0131195,5,63,0,252.174,3.82643,-0.288495,2.91464,1.81074
-251.649,0.997546,0.0131195,9,767,0,252.116,4.64749,1.25794,-4.03181,1.81443
-251.155,0.98412,0.0131195,8,255,0,254.415,-0.064379,-2.58116,1.78439,1.95056
-251.685,0.973389,0.0131195,3,7,0,251.916,-0.0114842,-2.62952,1.64973,1.67993
-251.4,0.967934,0.0131195,7,235,0,253.98,-0.105107,-3.27106,1.64766,1.99147
-251.418,0.993214,0.0131195,9,511,0,251.976,-3.50733,-0.203743,1.01945,1.73404
-251.298,0.889015,0.0131195,3,7,0,253.191,-3.51906,-0.25217,1.08105,1.96845
-251.326,0.993958,0.0131195,8,255,0,251.768,-4.86054,-0.63371,-1.19713,1.88304
-251.387,0.844165,0.0131195,2,3,0,252.54,-4.87502,-0.610187,-1.16805,1.80662
-252.014,0.888263,0.0131195,9,511,0,253.483,-0.0633788,5.71778,2.37483,2.01244
-253.217,0.961695,0.0131195,9,511,0,253.906,9.28049,0.345151,-1.51689,1.68628
-251.792,0.322698,0.0131195,9,511,0,256.835,0.623965,-4.72969,4.75452,1.80336
-251.551,0.914793,0.0131195,7,135,0,253.086,0.330572,-4.20114,3.34351,1.95473
-251.824,0.829189,0.0131195,9,511,0,254.096,4.14316,-0.170023,2.73043,2.026
-252.18,0.965952,0.0131195,8,255,0,254.518,-1.49603,-3.50353,-3.5797,1.6617
-251.922,0.916127,0.0131195,5,47,0,253.94,-1.68172,-3.0075,-3.37312,1.68465
-252.228,0.988697,0.0131195,8,255,0,252.935,-5.02936,-0.139005,1.37455,2.07366
-251.097,0.986659,0.0131195,8,511,0,253.719,-1.92625,-2.19906,-2.35492,1.88103
-250.988,0.971554,0.0131195,9,511,0,252.517,1.08372,2.28362,-0.563254,1.91156
-251.917,0.901515,0.0131195,6,103,0,255.091,-0.0927382,2.30271,1.86231,1.64877
-252.336,0.956335,0.0131195,7,171,0,254.856,-5.62054,0.612688,5.17574,1.73211
-251.153,0.984533,0.0131195,8,335,0,254.3,1.33863,2.12061,-0.87357,1.96513
-252.57,0.931631,0.0131195,4,23,0,253.158,1.53867,2.0436,-0.996153,2.14829
-251.944,0.998724,0.0131195,7,175,0,253.391,0.70346,0.438714,1.78579,2.0944
-251.569,0.965186,0.0131195,7,239,0,255.525,-1.44418,-4.19159,-4.15706,1.89637
-251.149,0.974055,0.0131195,8,255,0,251.984,0.499744,-2.38409,3.09423,1.9028
-251.213,0.999976,0.0131195,8,255,0,251.29,1.03899,-1.88402,3.78753,1.83004
-252.341,0.956712,0.0131195,4,31,0,252.765,1.13455,-1.89188,3.77132,1.62489
-253.016,0.983803,0.0131195,5,55,0,254.259,0.913427,-1.99334,3.98476,2.16399
-251.612,0.993719,0.0131195,7,127,0,254.613,0.797688,-2.25306,3.51337,1.71613
-251.281,0.993285,0.0131195,8,255,0,252.626,3.66719,1.18141,-2.41432,1.91813
-251.841,0.95948,0.0131195,8,255,0,252.7,4.77652,-0.224545,2.79259,1.72005
-251.269,0.933822,0.0131195,7,223,0,253.355,1.97458,0.186499,1.62437,1.99263
-252.127,0.98834,0.0131195,7,175,0,253.075,-1.40756,1.74196,4.10682,1.65491
-251.19,0.996186,0.0131195,7,167,0,253.592,3.11173,-0.00757993,1.81026,1.78667
-252.4,0.952086,0.0131195,7,239,0,253.773,2.5582,-1.21655,5.18784,2.07565
-251.798,0.978966,0.0131195,3,7,0,253.373,2.60016,-1.27429,5.0536,1.74024
-252.3,0.998188,0.0131195,8,255,0,252.979,1.40979,-3.93451,7.45042,1.90358
-252.076,0.986009,0.0131195,9,511,0,252.97,-3.27393,-2.62158,-6.73656,1.84631
-251.486,0.977475,0.0131195,8,255,0,252.601,-4.26656,-0.900431,-1.87087,1.97088
-252.215,0.900308,0.0131195,8,511,0,253.557,-3.75801,0.47897,3.86691,2.06694
-252.444,0.99001,0.0131195,2,7,0,252.611,-3.77293,0.471031,3.87036,2.0932
-253.029,0.97812,0.0131195,8,255,0,253.921,-1.41414,2.73501,5.4646,1.59693
-252.181,0.911765,0.0131195,4,31,0,256.261,-1.24806,3.02382,5.79427,2.02036
-254.127,0.91631,0.0131195,8,511,0,255.327,-7.66527,-0.0320092,1.29456,1.53992
-251.515,0.856741,0.0131195,7,191,0,256.338,-1.17613,-1.3544,0.0926267,1.68557
-251.566,0.972532,0.0131195,7,175,0,254.484,-4.48027,0.395636,3.56757,1.79501
-251.021,0.9964,0.0131195,8,383,0,252.265,-2.52876,-0.798101,-0.0944506,1.92375
-251.686,0.979579,0.0131195,7,135,0,251.851,-1.54032,-2.19454,-1.69943,1.68086
-251.014,0.951436,0.0131195,7,243,0,256.555,-0.643287,-2.73643,0.152197,1.91251
-251.735,0.975943,0.0131195,8,271,0,252.175,-2.01362,1.30805,4.63635,2.00244
-251.051,0.928424,0.0131195,6,111,0,256.612,-2.88402,-0.49161,0.503915,1.92173
-251.348,0.997148,0.0131195,8,511,0,252.581,-3.8431,-1.13647,-2.56808,1.79947
-250.894,0.986678,0.0131195,7,207,0,252.138,-0.77289,-1.59958,0.602175,1.83847
-251.407,0.986098,0.0131195,7,239,0,253.1,4.82893,0.655219,-1.23165,1.93236
-251.31,0.998483,0.0131195,8,255,0,251.532,4.34549,0.382671,0.124567,1.78746
-251.558,0.905759,0.0131195,6,91,0,253.092,2.15743,0.439498,0.737515,1.6857
