# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = unif_model
# start_datetime = 2024-03-21 15:42:54 UTC
# method = sample (Default)
#   sample
#     num_samples = 50000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 1758954680 (Default)
# output
#   file = examples\randomwalk\unifMCMC.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,step,x
# Adaptation terminated
# Step size = 0.297629
# Diagonal elements of inverse mass matrix:
# 0.0870014
0,0.666667,0.297629,1,3,1,0.291582,0.90911,10
0,0.75,0.297629,2,4,1,2.0273,0.555567,-10
0,0.947368,0.297629,4,19,1,0.0417525,0.885358,10
0,0.8,0.297629,2,5,1,0.329866,0.671441,-10
0,0.857143,0.297629,2,7,1,0.615967,0.379125,-10
0,0.944444,0.297629,4,18,1,0.162044,0.728964,-10
0,0.947368,0.297629,4,19,1,0.027573,0.893889,10
0,0.666667,0.297629,1,3,1,0.281252,0.828047,10
0,0.875,0.297629,3,8,1,0.10523,0.908595,10
0,0,0.297629,0,1,1,0.790824,0.908595,10
0,0.888889,0.297629,3,9,1,0.0476299,0.854405,10
0,0.923077,0.297629,3,13,1,0.354903,0.632519,-10
0,0.666667,0.297629,1,3,1,1.09293,0.762311,10
0,0.8,0.297629,2,5,1,2.66652,0.15411,-10
0,0.857143,0.297629,2,7,1,0.0637434,0.185455,-10
0,0.998208,0.297629,9,558,1,0.000102546,0.572681,-10
0,0.995633,0.297629,7,229,1,0.000839721,0.324442,-10
0,0.916667,0.297629,3,12,1,0.0639174,0.19889,-10
0,0.75,0.297629,2,4,1,0.484346,0.112487,-10
0,0.8,0.297629,2,5,1,0.203413,0.168481,-10
0,0.9375,0.297629,4,16,1,0.241509,0.839621,10
0,0.75,0.297629,2,4,1,0.218028,0.955563,10
0,0.954545,0.297629,4,22,1,0.00287794,0.855658,10
0,0.947368,0.297629,4,19,1,0.0358595,0.667577,-10
0,0.979592,0.297629,5,49,1,0.012406,0.349526,-10
0,0.9,0.297629,3,10,1,0.413226,0.828375,10
0,0.666667,0.297629,1,3,1,0.377789,0.904684,10
0,0.8,0.297629,2,5,1,0.422386,0.743308,-10
0,0.857143,0.297629,2,7,1,0.351945,0.522349,-10
0,0.98,0.297629,5,50,1,0.00774761,0.249151,-10
0,1,0.297629,10,1023,0,5.6755e-006,0.155687,-10
0,0.988095,0.297629,6,84,1,0.00336775,0.4727,-10
0,0.8,0.297629,2,5,1,2.51786,0.275698,-10
0,0.923077,0.297629,3,13,1,0.145762,0.465297,-10
0,0.979592,0.297629,5,49,1,0.0244651,0.737164,-10
0,0.888889,0.297629,3,9,1,0.753186,0.306176,-10
0,0.75,0.297629,2,4,1,2.56639,0.703958,-10
0,0.977273,0.297629,5,44,1,0.0321192,0.325703,-10
0,0.909091,0.297629,3,11,1,0.0783697,0.151923,-10
0,0.966667,0.297629,4,30,1,0.00225435,0.12245,-10
0,0,0.297629,0,1,1,2.45322,0.12245,-10
0,0.875,0.297629,3,8,1,0.117788,0.207668,-10
0,0.9375,0.297629,4,16,1,0.0919515,0.471199,-10
0,0.916667,0.297629,3,12,1,0.207552,0.640882,-10
0,0.5,0.297629,1,2,1,3.33463,0.867595,10
0,0.952381,0.297629,4,21,1,0.0184695,0.698869,-10
0,0.833333,0.297629,2,6,1,0.302309,0.767132,10
0,0.833333,0.297629,2,6,1,0.286184,0.700715,-10
0,0.916667,0.297629,3,12,1,0.251665,0.264738,-10
0,0.833333,0.297629,2,6,1,0.170991,0.162062,-10
0,1,0.297629,10,1023,0,4.99655e-006,0.317471,-10
0,0.944444,0.297629,4,18,1,0.114775,0.864262,10
0,0.962963,0.297629,4,27,1,0.00330815,0.892825,10
0,0.833333,0.297629,2,6,1,0.125898,0.804722,10
0,0.996845,0.297629,8,317,1,0.000617916,0.156628,-10
0,0.666667,0.297629,1,3,1,0.641425,0.25606,-10
0,0.9375,0.297629,4,16,1,0.166653,0.712205,-10
0,0.875,0.297629,3,8,1,1.30895,0.144038,-10
0,0.5,0.297629,1,2,1,1.13512,0.0117643,-10
0,0.5,0.297629,1,2,1,0.0212791,0.0298748,-10
0,0,0.297629,0,1,1,1.08846,0.0298748,-10
0,0.5,0.297629,1,2,1,0.125141,0.073794,-10
0,0,0.297629,0,1,1,0.586478,0.073794,-10
0,0.5,0.297629,1,2,1,0.408967,0.15319,-10
0,0.666667,0.297629,1,3,1,1.06988,0.281606,-10
0,0.962963,0.297629,4,27,1,0.0740085,0.382931,-10
0,0.990099,0.297629,6,101,1,0.00346861,0.624225,-10
0,0.888889,0.297629,3,9,1,0.596902,0.432386,-10
0,0.979167,0.297629,5,48,1,0.0211852,0.721514,-10
0,0.933333,0.297629,3,15,1,0.235996,0.540577,-10
0,0.75,0.297629,2,4,1,3.17181,0.319468,-10
0,0.916667,0.297629,3,12,1,0.372778,0.774278,10
0,0.933333,0.297629,3,15,1,0.243268,0.651809,-10
0,0.666667,0.297629,1,3,1,1.81401,0.819024,10
0,0.888889,0.297629,3,9,1,0.150736,0.578015,-10
0,0.928571,0.297629,3,14,1,0.299212,0.849661,10
0,0.857143,0.297629,2,7,1,0.100365,0.731665,-10
0,0.909091,0.297629,3,11,1,0.472439,0.390326,-10
0,0.954545,0.297629,4,22,1,0.126247,0.91968,10
0,0.9375,0.297629,4,16,1,0.275195,0.138132,-10
0,0,0.297629,0,1,1,1.32047,0.138132,-10
0,0.958333,0.297629,4,24,1,0.00850267,0.241164,-10
0,0.8,0.297629,2,5,1,1.42608,0.537686,-10
0,0.995098,0.297629,7,204,1,0.00115628,0.305494,-10
0,0.8,0.297629,2,5,1,1.61756,0.779196,10
0,0,0.297629,0,1,1,3.72664,0.779196,10
0,0.5,0.297629,1,2,1,1.16232,0.913045,10
0,0,0.297629,0,1,1,0.917482,0.913045,10
0,0.875,0.297629,3,8,1,0.394741,0.445028,-10
0,0.923077,0.297629,3,13,1,0.338692,0.878547,10
0,0.888889,0.297629,3,9,1,0.425773,0.554503,-10
0,0.857143,0.297629,2,7,1,0.695853,0.450939,-10
0,0.981481,0.297629,5,54,1,0.0149315,0.724011,-10
0,0.833333,0.297629,2,6,1,0.588501,0.438286,-10
0,0.833333,0.297629,2,6,1,1.35293,0.14947,-10
0,0.5,0.297629,1,2,1,5.45235,0.439368,-10
0,0.75,0.297629,2,4,1,1.25808,0.16086,-10
0,0.833333,0.297629,2,6,1,0.328683,0.374393,-10
0,0.928571,0.297629,3,14,1,0.17281,0.632445,-10
0,0.933333,0.297629,3,15,1,0.227944,0.810268,10
0,0.923077,0.297629,3,13,1,0.363539,0.660555,-10
0,0.961538,0.297629,4,26,1,0.0718794,0.427556,-10
0,0.933333,0.297629,3,15,1,0.303229,0.154093,-10
0,0.95,0.297629,4,20,1,0.0601554,0.519496,-10
0,0.916667,0.297629,3,12,1,0.14413,0.236694,-10
0,0.964286,0.297629,4,28,1,0.0156913,0.376661,-10
0,0.96875,0.297629,5,32,1,0.021441,0.0130755,-10
0,0.75,0.297629,2,4,1,0.366616,0.238593,-10
0,0.75,0.297629,2,4,1,0.235292,0.0579261,-10
0,0.941176,0.297629,4,17,1,0.00827514,0.148277,-10
0,0.972222,0.297629,5,36,1,0.00422551,0.164418,-10
0,0.666667,0.297629,1,3,1,0.338591,0.0921753,-10
0,0,0.297629,0,1,1,1.22011,0.0921753,-10
0,0.666667,0.297629,1,3,1,0.43783,0.174325,-10
0,0.989796,0.297629,6,98,1,0.00128505,0.356798,-10
0,0.978723,0.297629,5,47,1,0.0201718,0.586026,-10
0,0.956522,0.297629,4,23,1,0.0704743,0.388275,-10
0,0.962963,0.297629,4,27,1,0.0469072,0.630275,-10
0,0.9,0.297629,3,10,1,0.351536,0.483054,-10
0,0.857143,0.297629,2,7,1,0.719585,0.377738,-10
0,0.958333,0.297629,4,24,1,0.0300757,0.18396,-10
0,0.888889,0.297629,3,9,1,0.406706,0.659017,-10
0,0.875,0.297629,3,8,1,0.486943,0.399112,-10
0,0.833333,0.297629,2,6,1,1.00352,0.647853,-10
0,0.857143,0.297629,2,7,1,0.629491,0.450847,-10
0,0.9,0.297629,3,10,1,0.354065,0.376973,-10
0,0.923077,0.297629,3,13,1,0.219891,0.668063,-10
0,0.857143,0.297629,2,7,1,1.00264,0.543747,-10
0,0.875,0.297629,3,8,1,0.395281,0.777916,10
0,0.947368,0.297629,4,19,1,0.110638,0.199774,-10
0,0.916667,0.297629,3,12,1,0.132892,0.426068,-10
0,0.857143,0.297629,2,7,1,0.873773,0.310016,-10
0,0.909091,0.297629,3,11,1,0.0915661,0.122175,-10
0,0.978261,0.297629,5,46,1,0.00171502,0.199297,-10
0,0,0.297629,0,1,1,3.46902,0.199297,-10
0,0.9,0.297629,3,10,1,0.168396,0.454033,-10
0,0.888889,0.297629,3,9,1,0.612623,0.745555,-10
0,0.994048,0.297629,7,168,1,0.000709138,0.530657,-10
0,0.952381,0.297629,4,21,1,0.0897628,0.195889,-10
0,0.8,0.297629,2,5,1,0.504602,0.28408,-10
0,0.944444,0.297629,4,18,1,0.141535,0.844568,10
0,0.923077,0.297629,3,13,1,0.059372,0.632809,-10
0,0.916667,0.297629,3,12,1,0.430225,0.958542,10
0,0,0.297629,0,1,1,0.18253,0.958542,10
0,0.5,0.297629,1,2,1,1.45522,0.808774,10
0,0.9,0.297629,3,10,1,0.0337143,0.899959,10
0,0.857143,0.297629,2,7,1,0.0507912,0.816019,10
0,0.666667,0.297629,1,3,1,1.10386,0.685579,-10
0,0.923077,0.297629,3,13,1,0.370311,0.534478,-10
0,0.888889,0.297629,3,9,1,0.775441,0.643805,-10
0,0.833333,0.297629,2,6,1,0.569829,0.550086,-10
0,0.857143,0.297629,2,7,1,0.454216,0.633759,-10
0,0.9,0.297629,3,10,1,0.338016,0.489397,-10
0,0.916667,0.297629,3,12,1,0.209357,0.659817,-10
0,0.966667,0.297629,4,30,1,0.0648451,0.754662,10
0,0.9,0.297629,3,10,1,0.505421,0.136818,-10
0,0.888889,0.297629,3,9,1,0.904935,0.609232,-10
0,0.8,0.297629,2,5,1,2.14483,0.245585,-10
0,0.96,0.297629,4,25,1,0.0112303,0.192958,-10
0,0.5,0.297629,1,2,1,1.40349,0.0458763,-10
0,0.928571,0.297629,3,14,1,0.340352,0.480456,-10
0,0.8,0.297629,2,5,1,0.755645,0.804224,10
0,0.974359,0.297629,5,39,1,0.0274746,0.454385,-10
0,0.857143,0.297629,2,7,1,0.403443,0.612101,-10
0,0.75,0.297629,2,4,1,2.16111,0.977125,10
0,0,0.297629,0,1,1,0.139842,0.977125,10
0,0,0.297629,0,1,1,0.145452,0.977125,10
0,0.5,0.297629,1,2,1,0.357274,0.902916,10
0,0.666667,0.297629,1,3,1,0.157,0.853723,10
0,0.983051,0.297629,5,59,1,0.00136002,0.794203,10
0,0.666667,0.297629,1,3,1,0.989895,0.670679,-10
0,0.8,0.297629,2,5,1,1.16264,0.402943,-10
0,0.973684,0.297629,5,38,1,0.00976301,0.255737,-10
0,0.941176,0.297629,4,17,1,0.0236242,0.0839957,-10
0,0,0.297629,0,1,1,0.835897,0.0839957,-10
0,0,0.297629,0,1,1,0.458524,0.0839957,-10
0,0,0.297629,0,1,1,1.485,0.0839957,-10
0,0.996324,0.297629,8,272,1,0.000159439,0.408501,-10
0,0.75,0.297629,2,4,1,1.02047,0.0322518,-10
0,0.956522,0.297629,4,23,1,0.00117481,0.0833162,-10
0,0,0.297629,0,1,1,0.527282,0.0833162,-10
0,0.75,0.297629,2,4,1,0.373933,0.159235,-10
0,0.857143,0.297629,2,7,1,1.25834,0.57704,-10
0,0.923077,0.297629,3,13,1,0.369993,0.803594,10
0,0.888889,0.297629,3,9,1,0.561782,0.245267,-10
0,0.95,0.297629,4,20,1,0.011101,0.0882974,-10
0,0.5,0.297629,1,2,1,0.349541,0.0148962,-10
0,0.75,0.297629,2,4,1,0.28975,0.148554,-10
0,0.5,0.297629,1,2,1,0.892783,0.0312465,-10
0,0,0.297629,0,1,1,0.820328,0.0312465,-10
0,0.969697,0.297629,5,33,1,0.044249,0.814725,10
0,0.8,0.297629,2,5,1,0.573938,0.626613,-10
0,0.928571,0.297629,3,14,1,0.171554,0.420922,-10
0,0.952381,0.297629,4,21,1,0.0595336,0.845017,10
0,0,0.297629,0,1,1,1.80926,0.845017,10
0,0.8,0.297629,2,5,1,0.230313,0.785435,10
0,0.976744,0.297629,5,43,1,0.00217754,0.901304,10
0,0.9,0.297629,3,10,1,0.136557,0.626032,-10
0,0.994444,0.297629,7,180,1,0.000520373,0.77047,10
0,0.95,0.297629,4,20,1,0.160448,0.521819,-10
0,0.966667,0.297629,4,30,1,0.043026,0.727839,-10
0,0.990476,0.297629,6,105,1,0.000772358,0.814098,10
0,0.975,0.297629,5,40,1,0.0106,0.520107,-10
0,0.8,0.297629,2,5,1,1.24116,0.243478,-10
0,0.923077,0.297629,3,13,1,0.0288498,0.180215,-10
0,0.991803,0.297629,6,122,1,0.000226032,0.159683,-10
0,0.991228,0.297629,6,114,1,0.00371622,0.538103,-10
0,0.962963,0.297629,4,27,1,0.027297,0.291958,-10
0,0.96,0.297629,4,25,1,0.059373,0.685229,-10
0,0.993827,0.297629,7,162,1,0.00232948,0.331691,-10
0,0.954545,0.297629,4,22,1,0.021245,0.168828,-10
0,0.944444,0.297629,4,18,1,0.0449676,0.326791,-10
0,0.993007,0.297629,7,143,1,0.00133678,0.649077,-10
0,0.985075,0.297629,6,67,1,0.00556963,0.889979,10
0,0.923077,0.297629,3,13,1,0.407813,0.414277,-10
0,0.909091,0.297629,3,11,1,0.326046,0.697842,-10
0,0.954545,0.297629,4,22,1,0.087947,0.440114,-10
0,0.857143,0.297629,2,7,1,0.437561,0.604363,-10
0,0.8,0.297629,2,5,1,1.80164,0.271076,-10
0,0.916667,0.297629,3,12,1,0.146577,0.556269,-10
0,0.9,0.297629,3,10,1,0.410679,0.476707,-10
0,0.990909,0.297629,6,110,1,0.00383029,0.753319,10
0,0.966667,0.297629,4,30,1,0.0111115,0.635536,-10
0,0.997416,0.297629,8,387,1,0.000417145,0.222218,-10
0,0.964286,0.297629,4,28,1,0.0671892,0.544031,-10
0,0.857143,0.297629,2,7,1,1.05862,0.288552,-10
0,0.857143,0.297629,2,7,1,0.306556,0.357292,-10
0,0.666667,0.297629,1,3,1,1.3675,0.212109,-10
0,0.973684,0.297629,5,38,1,0.0328494,0.752152,10
0,0.833333,0.297629,2,6,1,0.118655,0.837684,10
0,0.996815,0.297629,8,314,1,0.000342133,0.353139,-10
0,0.75,0.297629,2,4,1,0.979251,0.230282,-10
0,0.833333,0.297629,2,6,1,0.182956,0.124074,-10
0,0.933333,0.297629,3,15,1,0.011557,0.177461,-10
0,0.5,0.297629,1,2,1,0.859322,0.0623728,-10
0,0.857143,0.297629,2,7,1,0.0100706,0.0374549,-10
0,0.5,0.297629,1,2,1,0.554182,0.129878,-10
0,0.8,0.297629,2,5,1,0.168997,0.180916,-10
0,0.75,0.297629,2,4,1,0.968885,0.425326,-10
0,0.875,0.297629,3,8,1,0.800021,0.536373,-10
0,0.958333,0.297629,4,24,1,0.0939562,0.802761,10
0,0.833333,0.297629,2,6,1,0.190813,0.694296,-10
0,0.988095,0.297629,6,84,1,0.00347849,0.481949,-10
0,0.933333,0.297629,3,15,1,0.122448,0.395061,-10
0,0.941176,0.297629,4,17,1,0.174707,0.654526,-10
0,0.875,0.297629,3,8,1,1.00212,0.157392,-10
0,0.5,0.297629,1,2,1,0.503674,0.0692815,-10
0,0,0.297629,0,1,1,0.423969,0.0692815,-10
0,0.666667,0.297629,1,3,1,0.082436,0.104928,-10
0,0.941176,0.297629,4,17,1,0.181879,0.581455,-10
0,0.982143,0.297629,5,56,1,0.00396509,0.76908,10
0,0.974359,0.297629,5,39,1,0.023324,0.560512,-10
0,0.8,0.297629,2,5,1,0.930142,0.799986,10
0,0.833333,0.297629,2,6,1,0.292285,0.665744,-10
0,0.9,0.297629,3,10,1,0.1687,0.869716,10
0,0.97619,0.297629,5,42,1,0.00237861,0.809166,10
0,0.666667,0.297629,1,3,1,0.263112,0.872849,10
0,0.666667,0.297629,1,3,1,0.634588,0.773948,10
0,0.916667,0.297629,3,12,1,0.0820739,0.59611,-10
0,0.875,0.297629,3,8,1,0.577416,0.124407,-10
0,0.666667,0.297629,1,3,1,0.200891,0.0687611,-10
0,0.9375,0.297629,4,16,1,0.0774443,0.379712,-10
0,0.909091,0.297629,3,11,1,0.19478,0.544091,-10
0,0.75,0.297629,2,4,1,2.40115,0.351709,-10
0,0.954545,0.297629,4,22,1,0.0585415,0.772256,10
0,0.833333,0.297629,2,6,1,0.288141,0.638969,-10
0,0.909091,0.297629,3,11,1,0.27347,0.314347,-10
0,0.980769,0.297629,5,52,1,0.00495305,0.358035,-10
0,0.833333,0.297629,2,6,1,1.56638,0.513418,-10
0,0.928571,0.297629,3,14,1,0.121307,0.297212,-10
0,0.5,0.297629,1,2,1,1.66538,0.136994,-10
0,0.969697,0.297629,5,33,1,0.00513597,0.181481,-10
0,0.933333,0.297629,3,15,1,0.0247957,0.27923,-10
0,0.75,0.297629,2,4,1,3.87487,0.52362,-10
0,0.944444,0.297629,4,18,1,0.0804183,0.347584,-10
0,0.9,0.297629,3,10,1,0.116365,0.135828,-10
0,0.5,0.297629,1,2,1,2.04513,0.313375,-10
0,0.933333,0.297629,3,15,1,0.25126,0.562304,-10
0,0.916667,0.297629,3,12,1,0.160479,0.313629,-10
0,0.954545,0.297629,4,22,1,0.0354265,0.430468,-10
0,0.997738,0.297629,8,442,1,0.000111106,0.310072,-10
0,0.972973,0.297629,5,37,1,0.0358329,0.545087,-10
0,0.9,0.297629,3,10,1,0.216905,0.313801,-10
0,0.888889,0.297629,3,9,1,0.287061,0.513356,-10
0,0.857143,0.297629,2,7,1,1.03297,0.260992,-10
0,0.666667,0.297629,1,3,1,0.554126,0.168574,-10
0,0.8,0.297629,2,5,1,0.662059,0.47163,-10
0,0.95,0.297629,4,20,1,0.0525182,0.869955,10
0,0.5,0.297629,1,2,1,0.762639,0.978376,10
0,0.5,0.297629,1,2,1,0.0104139,0.991045,10
0,0.5,0.297629,1,2,1,0.749414,0.883568,10
0,0.75,0.297629,2,4,1,0.303621,0.746748,-10
0,0.5,0.297629,1,2,1,4.10012,0.998141,10
0,0,0.297629,0,1,1,0.534867,0.998141,10
0,0.875,0.297629,3,8,1,0.0864273,0.779147,10
0,0.8,0.297629,2,5,1,0.15254,0.876126,10
0,0.909091,0.297629,3,11,1,0.0735324,0.707795,-10
0,0.967742,0.297629,4,31,1,0.0195196,0.499648,-10
0,0.857143,0.297629,2,7,1,0.566033,0.593054,-10
0,0.857143,0.297629,2,7,1,0.470555,0.422725,-10
0,0.857143,0.297629,2,7,1,0.599974,0.518891,-10
0,0.984615,0.297629,6,65,1,0.0118283,0.0192974,-10
0,0,0.297629,0,1,1,0.336629,0.0192974,-10
0,0.75,0.297629,2,4,1,0.226924,0.137581,-10
0,0.970588,0.297629,5,34,1,0.00753345,0.309994,-10
0,0.857143,0.297629,2,7,1,0.204009,0.197842,-10
0,0.8,0.297629,2,5,1,1.25207,0.475683,-10
0,0.9375,0.297629,4,16,1,0.120879,0.691507,-10
0,0.961538,0.297629,4,26,1,0.0482125,0.337121,-10
0,0.988889,0.297629,6,90,1,0.00584224,0.764148,10
0,0.75,0.297629,2,4,1,0.486952,0.93742,10
0,0.75,0.297629,2,4,1,0.0423455,0.962968,10
0,0.9375,0.297629,4,16,1,0.213897,0.503615,-10
0,0.933333,0.297629,3,15,1,0.20511,0.278706,-10
0,0.928571,0.297629,3,14,1,0.0862748,0.424572,-10
0,0.875,0.297629,3,8,1,0.874897,0.889079,10
0,0.666667,0.297629,1,3,1,0.551281,0.796898,10
0,0.666667,0.297629,1,3,1,0.988753,0.673447,-10
0,0.8,0.297629,2,5,1,1.78744,0.341476,-10
0,0.75,0.297629,2,4,1,0.799343,0.119477,-10
0,0.833333,0.297629,2,6,1,0.0629778,0.150633,-10
0,0.833333,0.297629,2,6,1,0.260341,0.340674,-10
0,0.888889,0.297629,3,9,1,0.719978,0.762054,10
0,0.5,0.297629,1,2,1,0.928036,0.881655,10
0,0.916667,0.297629,3,12,1,0.0218649,0.844939,10
0,0.875,0.297629,3,8,1,0.142305,0.798104,10
0,0.916667,0.297629,3,12,1,0.420783,0.475966,-10
0,0.984375,0.297629,6,64,1,0.00684221,0.742974,-10
0,0.909091,0.297629,3,11,1,0.466391,0.31904,-10
0,0.909091,0.297629,3,11,1,0.291266,0.587055,-10
0,0.8,0.297629,2,5,1,0.923334,0.825651,10
0,0.5,0.297629,1,2,1,0.559891,0.918549,10
0,0.923077,0.297629,3,13,1,0.410502,0.520825,-10
0,0.923077,0.297629,3,13,1,0.334696,0.233523,-10
0,0.994286,0.297629,7,175,1,0.00021497,0.180734,-10
0,0.97619,0.297629,5,42,1,0.00533091,0.371093,-10
0,0.833333,0.297629,2,6,1,0.58391,0.465963,-10
0,0.928571,0.297629,3,14,1,0.131124,0.600833,-10
0,0.928571,0.297629,3,14,1,0.249985,0.290462,-10
0,0.833333,0.297629,2,6,1,0.956898,0.654803,-10
0,0.996466,0.297629,8,283,1,0.000611867,0.135801,-10
0,0.8,0.297629,2,5,1,0.466873,0.305462,-10
0,0.5,0.297629,1,2,1,1.6225,0.147321,-10
0,0.833333,0.297629,2,6,1,0.0582996,0.117344,-10
0,0.947368,0.297629,4,19,1,0.00716666,0.0647929,-10
0,0.928571,0.297629,3,14,1,0.00221457,0.0531079,-10
0,0,0.297629,0,1,1,0.342106,0.0531079,-10
0,0,0.297629,0,1,1,0.358203,0.0531079,-10
0,0,0.297629,0,1,1,0.210221,0.0531079,-10
0,1,0.297629,10,1023,0,1.87909e-005,0.482576,-10
0,0.928571,0.297629,3,14,1,0.147337,0.434921,-10
0,0.875,0.297629,3,8,1,0.6026,0.145793,-10
0,0.941176,0.297629,4,17,1,0.0455144,0.304713,-10
0,0.923077,0.297629,3,13,1,0.210691,0.532662,-10
0,0.888889,0.297629,3,9,1,0.600422,0.43646,-10
0,0.833333,0.297629,2,6,1,0.678758,0.743315,-10
0,0.666667,0.297629,1,3,1,3.11263,0.524278,-10
0,0.961538,0.297629,4,26,1,0.0676991,0.718097,-10
0,0.833333,0.297629,2,6,1,0.383872,0.641175,-10
0,0.833333,0.297629,2,6,1,0.558582,0.455597,-10
0,0.888889,0.297629,3,9,1,0.516683,0.0986318,-10
0,0.5,0.297629,1,2,1,0.428162,0.017394,-10
0,0.5,0.297629,1,2,1,0.0177432,0.000856571,-10
0,0,0.297629,0,1,1,0.0756117,0.000856571,-10
0,0.9375,0.297629,4,16,1,0.165884,0.506513,-10
0,0.993865,0.297629,7,163,1,0.00228369,0.138669,-10
0,0.947368,0.297629,4,19,1,0.0894857,0.47292,-10
0,0.909091,0.297629,3,11,1,0.578107,0.000935732,-10
0,0.5,0.297629,1,2,1,0.497602,0.0885137,-10
0,0.5,0.297629,1,2,1,1.11742,0.219752,-10
0,0.857143,0.297629,2,7,1,0.818432,0.556703,-10
0,0.95,0.297629,4,20,1,0.0596224,0.132292,-10
0,0.5,0.297629,1,2,1,0.956562,0.0108663,-10
0,0,0.297629,0,1,1,0.401231,0.0108663,-10
0,0,0.297629,0,1,1,0.0839069,0.0108663,-10
0,0,0.297629,0,1,1,0.106176,0.0108663,-10
0,0.75,0.297629,2,4,1,0.0634371,0.104676,-10
0,0.875,0.297629,3,8,1,0.0404943,0.0547091,-10
0,0,0.297629,0,1,1,0.665387,0.0547091,-10
0,0.888889,0.297629,3,9,1,0.0067871,0.0137966,-10
0,0.5,0.297629,1,2,1,0.822988,0.126426,-10
0,0.944444,0.297629,4,18,1,0.0547434,0.504053,-10
0,0.947368,0.297629,4,19,1,0.0992173,0.738691,-10
0,0.916667,0.297629,3,12,1,0.271914,0.414993,-10
0,0.961538,0.297629,4,26,1,0.0879961,0.820108,10
0,0.875,0.297629,3,8,1,0.289275,0.553011,-10
0,0.916667,0.297629,3,12,1,0.420584,0.875073,10
0,0.857143,0.297629,2,7,1,0.0980562,0.797319,10
0,0.8,0.297629,2,5,1,0.108835,0.879235,10
0,0,0.297629,0,1,1,2.64698,0.879235,10
0,0.9,0.297629,3,10,1,0.512242,0.346093,-10
0,0.967742,0.297629,4,31,1,0.060496,0.254484,-10
0,0.981132,0.297629,5,53,1,0.0231552,0.556756,-10
0,1,0.297629,10,1023,0,2.26571e-005,0.137767,-10
0,0.988372,0.297629,6,86,1,0.00161905,0.277643,-10
0,0.666667,0.297629,1,3,1,1.55902,0.43266,-10
0,0.984615,0.297629,6,65,1,0.00561866,0.870049,10
0,0.9,0.297629,3,10,1,0.5674,0.215419,-10
0,0.75,0.297629,2,4,1,0.578094,0.0266268,-10
0,0.5,0.297629,1,2,1,0.0764037,0.0609439,-10
0,0.5,0.297629,1,2,1,0.483266,0.147251,-10
0,0.947368,0.297629,4,19,1,0.111606,0.727915,-10
0,0.833333,0.297629,2,6,1,0.397904,0.571286,-10
0,0.833333,0.297629,2,6,1,0.69987,0.363559,-10
0,0.987952,0.297629,6,83,1,0.00419993,0.653212,-10
0,0.991597,0.297629,6,119,1,0.00133332,0.47641,-10
0,0.857143,0.297629,2,7,1,0.347749,0.329985,-10
0,0.9375,0.297629,4,16,1,0.246629,0.699921,-10
0,0.875,0.297629,3,8,1,0.167419,0.801519,10
0,0.947368,0.297629,4,19,1,0.141355,0.474775,-10
0,0.988372,0.297629,6,86,1,0.00416837,0.683181,-10
0,0.947368,0.297629,4,19,1,0.0854944,0.247565,-10
0,0.944444,0.297629,4,18,1,0.11561,0.838555,10
0,0.967742,0.297629,4,31,1,0.00636483,0.749411,-10
0,0.833333,0.297629,2,6,1,0.211476,0.806505,10
0,0.990476,0.297629,6,105,1,0.000920893,0.621895,-10
0,0.989583,0.297629,6,96,1,0.00422986,0.355436,-10
0,0.975,0.297629,5,40,1,0.0237495,0.718961,-10
0,0.9,0.297629,3,10,1,0.179843,0.50836,-10
0,0.833333,0.297629,2,6,1,0.771429,0.617404,-10
0,0.933333,0.297629,3,15,1,0.0774413,0.686503,-10
0,0.923077,0.297629,3,13,1,0.0464661,0.766789,10
0,0.857143,0.297629,2,7,1,1.36684,0.476493,-10
0,0.965517,0.297629,4,29,1,0.0508742,0.25247,-10
0,0.875,0.297629,3,8,1,0.926833,0.611041,-10
0,0.916667,0.297629,3,12,1,0.28642,0.278822,-10
0,0.961538,0.297629,4,26,1,0.0145929,0.233829,-10
0,0.933333,0.297629,3,15,1,0.184467,0.607089,-10
0,0.944444,0.297629,4,18,1,0.109655,0.319305,-10
0,0.947368,0.297629,4,19,1,0.0254877,0.200381,-10
0,0.909091,0.297629,3,11,1,0.0220878,0.0712212,-10
0,0.857143,0.297629,2,7,1,0.00914369,0.0474777,-10
0,0,0.297629,0,1,1,0.188572,0.0474777,-10
